airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,price
Jet Airways,2019-05-24,Bangalore,Delhi,2024-12-03 17:45:00,2024-12-03 20:45:00,180,0,No Info,7229
Indigo,2019-06-27,Bangalore,Delhi,2024-12-03 13:00:00,2024-12-03 15:50:00,170,0,No Info,3943
Jet Airways,2019-06-21,Bangalore,Delhi,2024-12-03 18:55:00,2024-12-03 22:00:00,185,0,No Info,8541
Air Asia,2019-03-15,Kolkata,Bangalore,2024-12-03 22:50:00,2024-03-16 01:20:00,150,0,No Info,3782
Indigo,2019-03-01,Bangalore,Delhi,2024-12-03 19:35:00,2024-03-02 00:35:00,300,1,No Info,22153
Jet Airways,2019-05-15,Kolkata,Bangalore,2024-12-03 18:55:00,2024-05-16 18:15:00,1400,1,In-flight meal not included,10844
Indigo,2019-06-06,Kolkata,Bangalore,2024-12-03 20:25:00,2024-12-03 23:10:00,165,0,No Info,4804
Jet Airways,2019-06-06,Delhi,Cochin,2024-12-03 13:00:00,2024-06-07 04:25:00,925,1,In-flight meal not included,10262
Jet Airways,2019-03-06,Bangalore,Delhi,2024-12-03 07:00:00,2024-12-03 23:00:00,960,1,No Info,16736
Air India,2019-06-01,Delhi,Cochin,2024-12-03 13:30:00,2024-12-03 23:00:00,570,1,No Info,8907
Jet Airways,2019-05-24,Bangalore,Delhi,2024-12-03 19:50:00,2024-12-03 22:50:00,180,0,In-flight meal not included,6144
Spicejet,2019-06-09,Chennai,Kolkata,2024-12-03 08:20:00,2024-12-03 10:35:00,135,0,No Info,3597
Indigo,2019-06-06,Kolkata,Bangalore,2024-12-03 09:35:00,2024-12-03 12:10:00,155,0,No Info,4804
Jet Airways,2019-04-03,Delhi,Cochin,2024-12-03 14:00:00,2024-12-03 19:00:00,300,1,In-flight meal not included,5177
Vistara,2019-04-01,Kolkata,Bangalore,2024-12-03 20:20:00,2024-04-02 10:45:00,865,1,No Info,8505
Spicejet,2019-05-06,Kolkata,Bangalore,2024-12-03 17:10:00,2024-12-03 19:40:00,150,0,No Info,4491
Air India,2019-05-24,Kolkata,Bangalore,2024-12-03 10:00:00,2024-05-25 10:30:00,1470,3,No Info,13007
Indigo,2019-04-18,Kolkata,Bangalore,2024-12-03 04:40:00,2024-12-03 07:15:00,155,0,No Info,4174
Jet Airways,2019-04-09,Bangalore,Delhi,2024-12-03 19:50:00,2024-12-03 22:50:00,180,0,In-flight meal not included,4544
Spicejet,2019-04-09,Kolkata,Bangalore,2024-12-03 22:20:00,2024-04-10 00:40:00,140,0,No check-in baggage included,3841
Air Asia,2019-03-06,Kolkata,Bangalore,2024-12-03 19:35:00,2024-12-03 22:05:00,150,0,No Info,4384
Jet Airways,2019-06-09,Kolkata,Bangalore,2024-12-03 08:25:00,2024-12-03 16:20:00,475,1,No Info,14571
Jet Airways,2019-05-18,Kolkata,Bangalore,2024-12-03 08:25:00,2024-12-03 18:15:00,590,1,In-flight meal not included,10844
Multiple Carriers,2019-03-09,Delhi,Cochin,2024-12-03 02:15:00,2024-12-03 12:55:00,640,1,In-flight meal not included,18260
Indigo,2019-03-06,Delhi,Cochin,2024-12-03 11:30:00,2024-12-03 21:00:00,570,1,No Info,14871
Goair,2019-04-12,Bangalore,Delhi,2024-12-03 20:55:00,2024-12-03 23:40:00,165,0,No Info,6722
Multiple Carriers,2019-06-12,Delhi,Cochin,2024-12-03 09:00:00,2024-12-03 19:00:00,600,1,No Info,12192
Spicejet,2019-03-15,Bangalore,Delhi,2024-12-03 10:20:00,2024-12-03 18:15:00,475,1,No Info,10341
Jet Airways,2019-06-24,Delhi,Cochin,2024-12-03 21:25:00,2024-06-25 12:35:00,910,2,No Info,12609
Indigo,2019-06-06,Delhi,Cochin,2024-12-03 05:35:00,2024-12-03 08:50:00,195,0,No Info,5601
Jet Airways,2019-05-01,Kolkata,Bangalore,2024-12-03 08:25:00,2024-12-03 18:15:00,590,1,No Info,14781
Vistara,2019-03-09,Bangalore,Delhi,2024-12-03 16:10:00,2024-12-03 18:50:00,160,0,No Info,7923
Air Asia,2019-06-06,Delhi,Cochin,2024-12-03 16:45:00,2024-12-03 22:25:00,340,1,No Info,11410
Indigo,2019-06-09,Delhi,Cochin,2024-12-03 02:00:00,2024-12-03 07:45:00,345,1,No Info,6386
Jet Airways,2019-03-09,Bangalore,Delhi,2024-12-03 09:45:00,2024-03-13 00:30:00,885,1,In-flight meal not included,10562
Jet Airways,2019-05-15,Mumbai,Hyderabad,2024-12-03 02:55:00,2024-12-03 04:20:00,85,0,In-flight meal not included,3210
Indigo,2019-05-09,Bangalore,Delhi,2024-12-03 01:30:00,2024-12-03 04:15:00,165,0,No Info,3419
Indigo,2019-05-27,Kolkata,Bangalore,2024-12-03 14:25:00,2024-12-03 16:55:00,150,0,No Info,5224
Air Asia,2019-05-09,Kolkata,Bangalore,2024-12-03 22:50:00,2024-05-10 01:20:00,150,0,No Info,3807
Air India,2019-03-24,Bangalore,Delhi,2024-12-03 10:00:00,2024-12-03 12:45:00,165,0,No Info,4441
Jet Airways,2019-05-27,Delhi,Cochin,2024-12-03 09:35:00,2024-05-28 12:35:00,1620,2,In-flight meal not included,12872
Indigo,2019-06-12,Delhi,Cochin,2024-12-03 17:30:00,2024-06-13 01:30:00,480,1,No Info,6104
Indigo,2019-04-21,Bangalore,Delhi,2024-12-03 01:30:00,2024-12-03 04:15:00,165,0,No Info,4591
Jet Airways,2019-05-24,Kolkata,Bangalore,2024-12-03 21:10:00,2024-05-25 08:15:00,665,1,No Info,14178
Spicejet,2019-06-24,Delhi,Cochin,2024-12-03 17:55:00,2024-12-03 22:50:00,295,1,No Info,4957
Multiple Carriers,2019-06-24,Delhi,Cochin,2024-12-03 15:00:00,2024-06-25 01:30:00,630,1,No Info,13377
Air India,2019-06-27,Delhi,Cochin,2024-12-03 13:15:00,2024-06-28 09:25:00,1210,2,No Info,8839
Jet Airways,2019-05-18,Bangalore,Delhi,2024-12-03 07:10:00,2024-12-03 10:10:00,180,0,In-flight meal not included,5198
Air India,2019-06-21,Bangalore,Delhi,2024-12-03 21:05:00,2024-12-03 23:55:00,170,0,No Info,5228
Multiple Carriers,2019-06-01,Delhi,Cochin,2024-12-03 08:00:00,2024-12-03 19:15:00,675,1,No Info,16108
Jet Airways,2019-06-24,Delhi,Cochin,2024-12-03 08:00:00,2024-12-03 19:00:00,660,1,1 Long layover,18581
Jet Airways,2019-03-24,Kolkata,Bangalore,2024-12-03 18:55:00,2024-03-25 04:45:00,590,1,No Info,14231
Jet Airways,2019-05-21,Kolkata,Bangalore,2024-12-03 14:05:00,2024-12-03 19:50:00,345,1,No Info,14781
Vistara,2019-03-03,Delhi,Cochin,2024-12-03 06:00:00,2024-12-03 09:10:00,190,0,No Info,8001
Indigo,2019-06-06,Bangalore,Delhi,2024-12-03 04:00:00,2024-12-03 06:50:00,170,0,No Info,3943
Air India,2019-05-15,Delhi,Cochin,2024-12-03 17:15:00,2024-05-16 07:40:00,865,2,No Info,13039
Indigo,2019-06-24,Mumbai,Hyderabad,2024-12-03 20:05:00,2024-12-03 21:40:00,95,0,No Info,2227
Jet Airways,2019-06-09,Delhi,Cochin,2024-12-03 19:30:00,2024-06-10 12:35:00,1025,2,In-flight meal not included,10368
Jet Airways,2019-03-18,Bangalore,Delhi,2024-12-03 08:55:00,2024-12-03 19:10:00,615,1,No Info,13555
Jet Airways,2019-05-21,Delhi,Cochin,2024-12-03 10:00:00,2024-05-22 04:25:00,1105,1,In-flight meal not included,12898
Air India,2019-03-27,Mumbai,Hyderabad,2024-12-03 21:05:00,2024-12-03 22:25:00,80,0,No Info,2575
Air Asia,2019-03-24,Kolkata,Bangalore,2024-12-03 07:35:00,2024-12-03 22:55:00,920,1,No Info,6785
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 10:00:00,2024-12-03 19:00:00,540,1,No Info,10197
Jet Airways,2019-03-06,Delhi,Cochin,2024-12-03 05:40:00,2024-03-07 04:25:00,1365,2,In-flight meal not included,17271
Air India,2019-05-15,Mumbai,Hyderabad,2024-12-03 19:30:00,2024-12-03 20:45:00,75,0,No Info,3100
Jet Airways,2019-03-27,Mumbai,Hyderabad,2024-12-03 15:50:00,2024-12-03 17:20:00,90,0,No Info,5678
Air India,2019-05-09,Kolkata,Bangalore,2024-12-03 09:50:00,2024-12-03 21:05:00,675,1,No Info,7452
Air Asia,2019-06-24,Delhi,Cochin,2024-12-03 16:45:00,2024-12-03 22:25:00,340,1,No Info,6752
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 07:05:00,2024-12-03 18:10:00,665,1,No Info,9646
Jet Airways,2019-05-09,Delhi,Cochin,2024-12-03 11:30:00,2024-12-03 19:00:00,450,1,No Info,15554
Jet Airways,2019-03-06,Mumbai,Hyderabad,2024-12-03 19:50:00,2024-03-07 16:50:00,1260,2,No Info,24210
Jet Airways,2019-05-21,Delhi,Cochin,2024-12-03 17:30:00,2024-05-22 04:25:00,655,1,In-flight meal not included,12898
Indigo,2019-04-03,Kolkata,Bangalore,2024-12-03 11:30:00,2024-12-03 14:05:00,155,0,No Info,4174
Air Asia,2019-06-12,Bangalore,Delhi,2024-12-03 11:10:00,2024-12-03 13:55:00,165,0,No Info,3383
Multiple Carriers,2019-06-01,Delhi,Cochin,2024-12-03 07:05:00,2024-12-03 22:30:00,925,1,No Info,9646
Vistara,2019-06-24,Delhi,Cochin,2024-12-03 14:40:00,2024-12-03 17:50:00,190,0,No Info,6216
Multiple Carriers,2019-05-27,Delhi,Cochin,2024-12-03 07:05:00,2024-12-03 19:15:00,730,1,In-flight meal not included,12717
Indigo,2019-06-09,Kolkata,Bangalore,2024-12-03 09:35:00,2024-12-03 12:20:00,165,0,No Info,4804
Indigo,2019-05-09,Kolkata,Bangalore,2024-12-03 20:20:00,2024-12-03 22:55:00,155,0,No Info,4804
Jet Airways,2019-05-15,Mumbai,Hyderabad,2024-12-03 19:35:00,2024-12-03 21:05:00,90,0,In-flight meal not included,2228
Air India,2019-05-27,Delhi,Cochin,2024-12-03 12:55:00,2024-05-28 19:15:00,1820,2,No Info,12436
Jet Airways,2019-05-24,Kolkata,Bangalore,2024-12-03 17:00:00,2024-05-25 22:05:00,1745,1,No Info,13067
Jet Airways,2019-03-24,Kolkata,Bangalore,2024-12-03 13:55:00,2024-12-03 22:35:00,520,1,No Info,14231
Indigo,2019-03-24,Kolkata,Bangalore,2024-12-03 20:25:00,2024-12-03 23:05:00,160,0,No Info,8872
Air Asia,2019-05-15,Bangalore,Delhi,2024-12-03 04:55:00,2024-12-03 07:45:00,170,0,No Info,4282
Indigo,2019-05-12,Bangalore,Delhi,2024-12-03 23:30:00,2024-05-13 02:20:00,170,0,No Info,4591
Jet Airways,2019-05-09,Delhi,Cochin,2024-12-03 13:25:00,2024-05-10 04:25:00,900,2,No Info,16704
Multiple Carriers,2019-06-24,Delhi,Cochin,2024-12-03 17:00:00,2024-06-25 01:30:00,510,1,No Info,7198
Indigo,2019-05-21,Kolkata,Bangalore,2024-12-03 17:15:00,2024-12-03 19:50:00,155,0,No Info,4804
Multiple Carriers,2019-06-03,Delhi,Cochin,2024-12-03 07:30:00,2024-12-03 19:15:00,705,1,No Info,9736
Multiple Carriers,2019-03-21,Delhi,Cochin,2024-12-03 06:00:00,2024-12-03 15:30:00,570,1,No Info,11269
Jet Airways,2019-06-06,Kolkata,Bangalore,2024-12-03 20:00:00,2024-06-07 09:20:00,800,1,No Info,14571
Indigo,2019-06-27,Delhi,Cochin,2024-12-03 23:30:00,2024-06-28 04:35:00,305,1,No Info,9165
Indigo,2019-05-01,Kolkata,Bangalore,2024-12-03 15:15:00,2024-12-03 20:05:00,290,1,No Info,4775
Multiple Carriers,2019-05-09,Delhi,Cochin,2024-12-03 17:45:00,2024-05-10 01:30:00,465,1,No Info,9021
Vistara,2019-05-27,Chennai,Kolkata,2024-12-03 17:45:00,2024-12-03 20:05:00,140,0,No Info,11982
Indigo,2019-04-24,Kolkata,Bangalore,2024-12-03 14:25:00,2024-12-03 16:55:00,150,0,No Info,4804
Air India,2019-05-15,Delhi,Cochin,2024-12-03 13:30:00,2024-05-16 08:15:00,1125,1,No Info,10671
Jet Airways,2019-05-06,Kolkata,Bangalore,2024-12-03 16:30:00,2024-05-07 20:45:00,1695,1,In-flight meal not included,9663
Multiple Carriers,2019-06-03,Delhi,Cochin,2024-12-03 08:45:00,2024-12-03 19:00:00,615,1,No Info,12524
Jet Airways,2019-03-09,Bangalore,Delhi,2024-12-03 08:55:00,2024-12-03 21:20:00,745,1,In-flight meal not included,11087
Jet Airways,2019-03-01,Bangalore,Delhi,2024-12-03 22:50:00,2024-03-02 09:30:00,640,1,1 Long layover,31825
Jet Airways,2019-03-12,Bangalore,Delhi,2024-12-03 22:55:00,2024-03-13 16:10:00,1035,1,No Info,13817
Air India,2019-03-01,Bangalore,Delhi,2024-12-03 00:30:00,2024-12-03 23:55:00,1405,1,1 Long layover,12599
Indigo,2019-04-09,Bangalore,Delhi,2024-12-03 10:10:00,2024-12-03 13:00:00,170,0,No Info,4423
Spicejet,2019-04-01,Kolkata,Bangalore,2024-12-03 06:55:00,2024-12-03 09:30:00,155,0,No check-in baggage included,3841
Air India,2019-06-06,Kolkata,Bangalore,2024-12-03 10:00:00,2024-06-07 05:25:00,1165,2,No Info,12009
Air India,2019-04-03,Mumbai,Hyderabad,2024-12-03 19:30:00,2024-12-03 20:45:00,75,0,No Info,2050
Air Asia,2019-05-18,Delhi,Cochin,2024-12-03 20:45:00,2024-05-19 07:10:00,625,1,No Info,7452
Multiple Carriers,2019-06-12,Delhi,Cochin,2024-12-03 19:00:00,2024-06-13 01:30:00,390,1,No Info,7198
Jet Airways,2019-05-21,Kolkata,Bangalore,2024-12-03 09:35:00,2024-05-22 14:25:00,1730,1,In-flight meal not included,9314
Indigo,2019-03-09,Delhi,Cochin,2024-12-03 20:30:00,2024-03-10 01:35:00,305,1,No Info,6937
Multiple Carriers,2019-05-15,Delhi,Cochin,2024-12-03 11:35:00,2024-12-03 21:00:00,565,3,No Info,16294
Indigo,2019-06-03,Delhi,Cochin,2024-12-03 15:10:00,2024-12-03 20:00:00,290,1,No Info,6493
Air India,2019-03-03,Delhi,Cochin,2024-12-03 20:00:00,2024-03-04 19:15:00,1395,2,No Info,17266
Indigo,2019-05-15,Delhi,Cochin,2024-12-03 10:35:00,2024-05-16 01:30:00,895,1,No Info,6979
Air India,2019-05-18,Kolkata,Bangalore,2024-12-03 16:50:00,2024-05-19 05:35:00,765,2,No Info,11642
Multiple Carriers,2019-05-09,Delhi,Cochin,2024-12-03 09:00:00,2024-12-03 21:00:00,720,1,No Info,13727
Indigo,2019-05-06,Kolkata,Bangalore,2024-12-03 04:40:00,2024-12-03 07:15:00,155,0,No Info,4804
Jet Airways,2019-05-21,Kolkata,Bangalore,2024-12-03 18:55:00,2024-05-22 08:15:00,800,1,No Info,14388
Multiple Carriers,2019-05-18,Delhi,Cochin,2024-12-03 07:05:00,2024-12-03 19:15:00,730,1,No Info,14533
Multiple Carriers,2019-06-27,Delhi,Cochin,2024-12-03 11:30:00,2024-06-28 01:30:00,840,1,No Info,13377
Spicejet,2019-06-18,Kolkata,Bangalore,2024-12-03 17:10:00,2024-12-03 19:40:00,150,0,No Info,3873
Multiple Carriers,2019-05-18,Delhi,Cochin,2024-12-03 17:00:00,2024-05-19 01:30:00,510,1,No Info,8283
Indigo,2019-06-12,Mumbai,Hyderabad,2024-12-03 16:55:00,2024-12-03 18:25:00,90,0,No Info,3175
Spicejet,2019-03-15,Kolkata,Bangalore,2024-12-03 06:55:00,2024-12-03 09:35:00,160,0,No check-in baggage included,3815
Multiple Carriers,2019-04-24,Delhi,Cochin,2024-12-03 07:10:00,2024-12-03 16:10:00,540,1,In-flight meal not included,6093
Multiple Carriers,2019-03-03,Delhi,Cochin,2024-12-03 02:15:00,2024-12-03 13:20:00,665,1,No Info,17057
Jet Airways,2019-05-01,Mumbai,Hyderabad,2024-12-03 19:35:00,2024-12-03 21:05:00,90,0,No Info,5678
Indigo,2019-06-01,Delhi,Cochin,2024-12-03 20:25:00,2024-06-02 01:30:00,305,1,No Info,6593
Indigo,2019-06-27,Bangalore,Delhi,2024-12-03 06:05:00,2024-12-03 08:50:00,165,0,No Info,3943
Indigo,2019-06-15,Delhi,Cochin,2024-12-03 08:35:00,2024-12-03 16:10:00,455,1,No Info,6442
Jet Airways,2019-03-03,Delhi,Cochin,2024-12-03 09:00:00,2024-12-03 18:50:00,590,1,No Info,17024
Jet Airways,2019-06-24,Delhi,Cochin,2024-12-03 10:00:00,2024-12-03 19:00:00,540,1,In-flight meal not included,10262
Jet Airways,2019-03-01,Bangalore,Delhi,2024-12-03 18:40:00,2024-03-02 09:00:00,860,1,No Info,31825
Air India,2019-06-21,Bangalore,Delhi,2024-12-03 06:10:00,2024-12-03 08:55:00,165,0,No Info,6961
Jet Airways,2019-05-27,Delhi,Cochin,2024-12-03 19:30:00,2024-05-28 12:35:00,1025,2,No Info,15129
Vistara,2019-05-06,Kolkata,Bangalore,2024-12-03 20:20:00,2024-05-07 22:40:00,1580,1,No Info,8452
Air Asia,2019-06-03,Kolkata,Bangalore,2024-12-03 10:20:00,2024-12-03 12:55:00,155,0,No Info,4409
Vistara,2019-03-03,Bangalore,Delhi,2024-12-03 11:30:00,2024-12-03 14:10:00,160,0,No Info,8028
Indigo,2019-03-15,Mumbai,Hyderabad,2024-12-03 12:00:00,2024-12-03 13:25:00,85,0,No Info,3175
Air India,2019-03-09,Delhi,Cochin,2024-12-03 05:10:00,2024-12-03 08:00:00,170,0,No Info,5831
Air India,2019-03-09,Bangalore,Delhi,2024-12-03 21:10:00,2024-12-03 23:55:00,165,0,No Info,7591
Indigo,2019-03-09,Delhi,Cochin,2024-12-03 21:05:00,2024-03-10 01:45:00,280,1,No Info,6937
Air India,2019-05-06,Bangalore,Delhi,2024-12-03 06:10:00,2024-12-03 08:55:00,165,0,No Info,6121
Spicejet,2019-05-01,Chennai,Kolkata,2024-12-03 08:20:00,2024-12-03 10:35:00,135,0,No Info,3597
Spicejet,2019-06-03,Chennai,Kolkata,2024-12-03 08:20:00,2024-12-03 10:35:00,135,0,No Info,3597
Air India,2019-03-21,Bangalore,Delhi,2024-12-03 10:30:00,2024-12-03 22:55:00,745,1,No Info,6383
Jet Airways,2019-05-24,Kolkata,Bangalore,2024-12-03 16:30:00,2024-12-03 23:35:00,425,1,No Info,14571
Air India,2019-06-12,Delhi,Cochin,2024-12-03 18:30:00,2024-06-13 19:15:00,1485,2,No Info,12488
Indigo,2019-05-18,Kolkata,Bangalore,2024-12-03 17:35:00,2024-12-03 22:15:00,280,1,No Info,5699
Jet Airways,2019-06-27,Bangalore,Delhi,2024-12-03 19:50:00,2024-12-03 22:50:00,180,0,In-flight meal not included,7229
Indigo,2019-06-09,Delhi,Cochin,2024-12-03 02:00:00,2024-12-03 07:25:00,325,1,No Info,5636
Indigo,2019-06-01,Chennai,Kolkata,2024-12-03 15:40:00,2024-12-03 18:25:00,165,0,No Info,3540
Vistara,2019-06-24,Bangalore,Delhi,2024-12-03 17:00:00,2024-12-03 19:35:00,155,0,No Info,4878
Jet Airways,2019-05-06,Kolkata,Bangalore,2024-12-03 09:35:00,2024-12-03 18:00:00,505,1,In-flight meal not included,12384
Air India,2019-05-09,Kolkata,Bangalore,2024-12-03 08:20:00,2024-12-03 23:15:00,895,2,No Info,11432
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 08:45:00,2024-12-03 19:15:00,630,1,No Info,8266
Indigo,2019-06-15,Delhi,Cochin,2024-12-03 05:05:00,2024-12-03 12:10:00,425,1,No Info,6818
Jet Airways,2019-05-01,Kolkata,Bangalore,2024-12-03 20:25:00,2024-05-02 19:10:00,1365,1,In-flight meal not included,9314
Indigo,2019-03-01,Kolkata,Bangalore,2024-12-03 15:20:00,2024-12-03 17:55:00,155,0,No Info,6565
Indigo,2019-05-18,Delhi,Cochin,2024-12-03 05:05:00,2024-12-03 16:10:00,665,1,No Info,6818
Spicejet,2019-05-12,Mumbai,Hyderabad,2024-12-03 22:45:00,2024-05-13 00:15:00,90,0,No check-in baggage included,1965
Jet Airways,2019-06-15,Delhi,Cochin,2024-12-03 13:00:00,2024-12-03 19:00:00,360,1,No Info,14714
Jet Airways,2019-03-24,Kolkata,Bangalore,2024-12-03 13:55:00,2024-12-03 22:35:00,520,1,In-flight meal not included,11134
Jet Airways,2019-06-15,Delhi,Cochin,2024-12-03 02:15:00,2024-12-03 12:35:00,620,1,In-flight meal not included,10262
Goair,2019-04-15,Bangalore,Delhi,2024-12-03 20:55:00,2024-12-03 23:40:00,165,0,No Info,3898
Jet Airways,2019-05-18,Kolkata,Bangalore,2024-12-03 14:05:00,2024-05-19 16:20:00,1575,1,In-flight meal not included,10844
Multiple Carriers,2019-05-21,Delhi,Cochin,2024-12-03 09:00:00,2024-12-03 19:00:00,600,1,No Info,10197
Spicejet,2019-04-27,Kolkata,Bangalore,2024-12-03 17:10:00,2024-12-03 19:40:00,150,0,No Info,4174
Jet Airways,2019-05-15,Bangalore,Delhi,2024-12-03 15:15:00,2024-12-03 18:10:00,175,0,No Info,7229
Jet Airways,2019-06-12,Delhi,Cochin,2024-12-03 22:50:00,2024-06-13 19:00:00,1210,1,In-flight meal not included,10262
Jet Airways,2019-05-18,Kolkata,Bangalore,2024-12-03 14:05:00,2024-12-03 22:35:00,510,1,In-flight meal not included,10844
Jet Airways,2019-05-09,Delhi,Cochin,2024-12-03 05:30:00,2024-12-03 19:00:00,810,2,In-flight meal not included,13029
Air India,2019-06-12,Kolkata,Bangalore,2024-12-03 12:00:00,2024-06-13 18:30:00,1830,2,No Info,9416
Air India,2019-05-27,Delhi,Cochin,2024-12-03 12:00:00,2024-12-03 19:15:00,435,2,No Info,9653
Jet Airways,2019-05-27,Delhi,Cochin,2024-12-03 02:15:00,2024-12-03 19:00:00,1005,1,No Info,16079
Air India,2019-06-09,Delhi,Cochin,2024-12-03 20:15:00,2024-06-10 19:15:00,1380,2,No Info,13381
Spicejet,2019-05-15,Kolkata,Bangalore,2024-12-03 11:15:00,2024-12-03 18:30:00,435,1,No Info,8844
Air India,2019-06-12,Kolkata,Bangalore,2024-12-03 17:30:00,2024-06-13 20:25:00,1615,1,No Info,10203
Vistara,2019-06-24,Delhi,Cochin,2024-12-03 06:00:00,2024-12-03 09:10:00,190,0,No Info,6216
Jet Airways,2019-05-18,Delhi,Cochin,2024-12-03 14:00:00,2024-05-19 12:35:00,1355,1,In-flight meal not included,12373
Jet Airways,2019-05-09,Delhi,Cochin,2024-12-03 07:05:00,2024-12-03 19:00:00,715,1,No Info,15554
Indigo,2019-05-06,Bangalore,Delhi,2024-12-03 18:55:00,2024-12-03 21:50:00,175,0,No Info,4823
Jet Airways,2019-06-09,Kolkata,Bangalore,2024-12-03 20:25:00,2024-06-10 23:35:00,1630,1,No Info,12692
Multiple Carriers,2019-03-09,Delhi,Cochin,2024-12-03 06:40:00,2024-12-03 19:45:00,785,1,No Info,12615
Jet Airways,2019-03-27,Delhi,Cochin,2024-12-03 08:00:00,2024-12-03 18:50:00,650,1,No Info,12242
Indigo,2019-05-18,Chennai,Kolkata,2024-12-03 14:45:00,2024-12-03 17:05:00,140,0,No Info,3858
Jet Airways,2019-03-27,Delhi,Cochin,2024-12-03 19:10:00,2024-03-28 19:45:00,1475,2,No Info,9483
Air India,2019-05-21,Delhi,Cochin,2024-12-03 18:45:00,2024-05-22 19:15:00,1470,2,No Info,12257
Spicejet,2019-06-06,Mumbai,Hyderabad,2024-12-03 13:15:00,2024-12-03 14:45:00,90,0,No check-in baggage included,1965
Indigo,2019-06-01,Delhi,Cochin,2024-12-03 11:25:00,2024-12-03 21:00:00,575,1,No Info,6416
Indigo,2019-06-03,Bangalore,Delhi,2024-12-03 01:30:00,2024-12-03 04:15:00,165,0,No Info,3943
Indigo,2019-03-03,Kolkata,Bangalore,2024-12-03 10:10:00,2024-12-03 12:55:00,165,0,No Info,6565
Indigo,2019-05-18,Kolkata,Bangalore,2024-12-03 09:20:00,2024-12-03 14:15:00,295,1,No Info,12198
Jet Airways,2019-05-21,Delhi,Cochin,2024-12-03 22:50:00,2024-05-22 04:25:00,335,1,No Info,16079
Air Asia,2019-05-09,Delhi,Cochin,2024-12-03 07:55:00,2024-12-03 13:25:00,330,1,No Info,6751
Multiple Carriers,2019-03-06,Delhi,Cochin,2024-12-03 07:05:00,2024-12-03 13:20:00,375,1,No Info,17267
Jet Airways,2019-05-27,Delhi,Cochin,2024-12-03 20:00:00,2024-05-28 04:25:00,505,2,In-flight meal not included,15318
Jet Airways,2019-05-21,Bangalore,Delhi,2024-12-03 06:00:00,2024-12-03 08:45:00,165,0,No Info,7229
Air India,2019-03-24,Bangalore,Delhi,2024-12-03 17:00:00,2024-12-03 19:45:00,165,0,No Info,5176
Spicejet,2019-06-06,Delhi,Cochin,2024-12-03 17:55:00,2024-12-03 22:50:00,295,1,No Info,5409
Air Asia,2019-06-21,Kolkata,Bangalore,2024-12-03 19:55:00,2024-12-03 22:25:00,150,0,No Info,4107
Vistara,2019-03-06,Mumbai,Hyderabad,2024-12-03 21:55:00,2024-03-07 09:25:00,690,1,No Info,12395
Indigo,2019-03-03,Bangalore,Delhi,2024-12-03 06:00:00,2024-12-03 08:45:00,165,0,No Info,6144
Vistara,2019-05-24,Kolkata,Bangalore,2024-12-03 20:20:00,2024-05-25 20:20:00,1440,1,No Info,9345
Jet Airways,2019-06-15,Delhi,Cochin,2024-12-03 19:30:00,2024-06-16 12:35:00,1025,2,No Info,13014
Air India,2019-03-21,Delhi,Cochin,2024-12-03 14:10:00,2024-12-03 17:10:00,180,0,No Info,5674
Spicejet,2019-05-01,Kolkata,Bangalore,2024-12-03 11:35:00,2024-12-03 18:50:00,435,1,No Info,8479
Indigo,2019-04-03,Bangalore,Delhi,2024-12-03 18:55:00,2024-12-03 21:50:00,175,0,No Info,4823
Air India,2019-03-27,Delhi,Cochin,2024-12-03 13:05:00,2024-03-28 07:40:00,1115,2,No Info,8875
Air India,2019-06-09,Mumbai,Hyderabad,2024-12-03 21:05:00,2024-12-03 22:25:00,80,0,No Info,3100
Jet Airways,2019-05-15,Kolkata,Bangalore,2024-12-03 21:10:00,2024-05-16 09:20:00,730,1,In-flight meal not included,9663
Multiple Carriers,2019-06-15,Delhi,Cochin,2024-12-03 11:40:00,2024-12-03 19:15:00,455,1,No Info,9526
Multiple Carriers,2019-05-27,Delhi,Cochin,2024-12-03 13:00:00,2024-05-28 01:30:00,750,1,No Info,13377
Spicejet,2019-04-24,Kolkata,Bangalore,2024-12-03 09:00:00,2024-12-03 11:25:00,145,0,No Info,4174
Indigo,2019-06-12,Kolkata,Bangalore,2024-12-03 11:30:00,2024-12-03 14:05:00,155,0,No Info,4804
Jet Airways,2019-06-12,Kolkata,Bangalore,2024-12-03 09:35:00,2024-12-03 21:05:00,690,1,In-flight meal not included,10539
Spicejet,2019-03-21,Delhi,Cochin,2024-12-03 08:45:00,2024-12-03 13:15:00,270,1,No Info,6460
Air India,2019-05-09,Delhi,Cochin,2024-12-03 20:15:00,2024-05-10 19:15:00,1380,2,No Info,13591
Goair,2019-04-03,Delhi,Cochin,2024-12-03 10:35:00,2024-12-03 19:35:00,540,1,No Info,5135
Indigo,2019-03-09,Delhi,Cochin,2024-12-03 11:55:00,2024-12-03 21:20:00,565,2,No Info,8378
Jet Airways,2019-06-03,Delhi,Cochin,2024-12-03 17:30:00,2024-06-04 12:35:00,1145,1,In-flight meal not included,10262
Jet Airways,2019-05-12,Kolkata,Bangalore,2024-12-03 20:25:00,2024-05-13 09:45:00,800,1,No Info,14151
